DataAut,Numero Autorizzazione,Soggetto,Piva,Via Autorizzazione,Civico Autorizzazione,Oggetto,Dettaglio Oggetto,Area,Durata,Data Inizio,Data Fine
24/10/16,378974/2016,CONDOMINIO VIA GIULIANOVA 2 - ANFITEATRO 16 ,97507250153,Via ALBERTINI LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,14.4,75,,
24/10/16,378974/2016,CONDOMINIO VIA GIULIANOVA 2 - ANFITEATRO 16 ,97507250153,Via ALBERTINI LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,12.6,75,,
24/10/16,381898/2016,CONDOMINIO VIA FIUGGI 12  5 ,80186000156,Via FIUGGI,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,10.23,34,21/11/16,24/12/16
24/10/16,381898/2016,CONDOMINIO VIA FIUGGI 12  5 ,80186000156,Via FIUGGI,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,9.5,34,21/11/16,24/12/16
24/10/16,391402/2016,CONDOMINIO VIA HUGO VICTOR 2 ,95525440152,Via SPADARI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",56.25,120,29/11/16,28/03/17
24/10/16,391402/2016,CONDOMINIO VIA HUGO VICTOR 2 ,95525440152,Via HUGO VICTOR,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",52.8,120,29/11/16,28/03/17
24/10/16,391402/2016,CONDOMINIO VIA HUGO VICTOR 2 ,95525440152,Via CANTU'CESARE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",50.25,120,29/11/16,28/03/17
24/10/16,396477/2016,REALE IMMOBILI SPA ,5062220156,Vicolo SANTA MARIA ALLA PORTA,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",8.4,120,07/11/16,06/03/17
24/10/16,396477/2016,REALE IMMOBILI SPA ,5062220156,Vicolo SANTA MARIA ALLA PORTA,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,27,120,07/11/16,06/03/17
24/10/16,401116/2016,CONDOMINIO VIA MARIO PAGANO 2  ,80197180153,Via PAGANO MARIO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,28.25,90,,
24/10/16,401116/2016,CONDOMINIO VIA MARIO PAGANO 2  ,80197180153,Via PAGANO MARIO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,17,90,,
24/10/16,401116/2016,CONDOMINIO VIA MARIO PAGANO 2  ,80197180153,Piazza SEMPIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,5.5,90,,
24/10/16,401116/2016,CONDOMINIO VIA MARIO PAGANO 2  ,80197180153,Piazza SEMPIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,28.125,90,,
24/10/16,401116/2016,CONDOMINIO VIA MARIO PAGANO 2  ,80197180153,Piazza SEMPIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,15.75,90,,
24/10/16,403395/2016,"CONDOMINIO VIA FIORI CHIARI, 10 ",95596830158,Via FIORI CHIARI,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,1.44,40,07/11/16,16/12/16
24/10/16,403395/2016,"CONDOMINIO VIA FIORI CHIARI, 10 ",95596830158,Via FIORI CHIARI,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7.92,40,07/11/16,16/12/16
24/10/16,404020/2016,CONDOMINIO DI VIA PROCACCINI 12 ,8775920963,Via PROCACCINI GIULIO CESARE,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",18.2,157,28/07/16,31/12/16
24/10/16,404020/2016,CONDOMINIO DI VIA PROCACCINI 12 ,8775920963,Via PROCACCINI GIULIO CESARE,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,15.4,157,28/07/16,31/12/16
24/10/16,412005/2016,CONDOMINIO VIALE ARGONNE 4 ,80216460156,Viale ARGONNE,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",11.88,62,,
24/10/16,412005/2016,CONDOMINIO VIALE ARGONNE 4 ,80216460156,Viale ARGONNE,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,11.88,62,,
24/10/16,412005/2016,CONDOMINIO VIALE ARGONNE 4 ,80216460156,Viale ARGONNE,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.64,62,,
24/10/16,412005/2016,CONDOMINIO VIALE ARGONNE 4 ,80216460156,Viale ARGONNE,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,45.9,62,,
24/10/16,412015/2016,CONDOMINIO VIA TERTULLIANO 70 ,95682420153,Via TERTULLIANO,70,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,81.9,45,,
24/10/16,412015/2016,CONDOMINIO VIA TERTULLIANO 70 ,95682420153,Via TERTULLIANO,70,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.36,45,,
24/10/16,412015/2016,CONDOMINIO VIA TERTULLIANO 70 ,95682420153,Via TERTULLIANO,70,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,7.125,45,,
24/10/16,419401/2016,SOCIETA' IMPRE SAS ,598840122,Viale PREMUDA,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,45.9,75,07/11/16,20/01/17
24/10/16,450480/2016,CONDOMINIO PIAZZA SIRE RAUL 3 ,80218240150,Via CLITUMNO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,3.9,73,11/09/16,22/11/16
24/10/16,450480/2016,CONDOMINIO PIAZZA SIRE RAUL 3 ,80218240150,Piazza SIRE RAUL,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",2.34,73,11/09/16,22/11/16
24/10/16,450480/2016,CONDOMINIO PIAZZA SIRE RAUL 3 ,80218240150,Piazza SIRE RAUL,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,5.43,73,11/09/16,22/11/16
24/10/16,450480/2016,CONDOMINIO PIAZZA SIRE RAUL 3 ,80218240150,Piazza SIRE RAUL,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,9,73,11/09/16,22/11/16
24/10/16,450502/2016,CONDOMINIO PIAZZA SIRE RAUL 3 ,80218240150,Piazza SIRE RAUL,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,20,73,11/09/16,22/11/16
24/10/16,452771/2016,CONDOMINIO VIA LOMAZZO 37 ,80240600157,Via LOMAZZO PAOLO,37,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",37.7,91,10/09/16,09/12/16
24/10/16,452771/2016,CONDOMINIO VIA LOMAZZO 37 ,80240600157,Via LOMAZZO PAOLO,37,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,13.55,91,10/09/16,09/12/16
24/10/16,452771/2016,CONDOMINIO VIA LOMAZZO 37 ,80240600157,Via LOMAZZO PAOLO,37,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,9.3,91,10/09/16,09/12/16
24/10/16,452771/2016,CONDOMINIO VIA LOMAZZO 37 ,80240600157,Via PROCACCINI GIULIO CESARE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,23.4,91,10/09/16,09/12/16
24/10/16,452771/2016,CONDOMINIO VIA LOMAZZO 37 ,80240600157,Via PROCACCINI GIULIO CESARE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.75,91,10/09/16,09/12/16
26/10/16,388368/2016,CDP INVESTIMENTI SOCIETÀ DI GESTIONE DEL RISPARMIO SPA ,10372531003,Via SARPI FRA'PAOLO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,21.71,30,,
26/10/16,388368/2016,CDP INVESTIMENTI SOCIETÀ DI GESTIONE DEL RISPARMIO SPA ,10372531003,Viale MONTELLO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,46.15,30,,
26/10/16,413420/2016,ASSOCIAZIONE M.A.T. ALTRI TALENTI ,97494920156,Piazza VENTIQUATTRO MAGGIO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,96.84,205,,
26/10/16,413420/2016,ASSOCIAZIONE M.A.T. ALTRI TALENTI ,97494920156,Piazza VENTIQUATTRO MAGGIO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt 1,20",31.32,205,,
26/10/16,462480/2016,DOMUS 214 SRL ,8555700965,Via RIPAMONTI GIUSEPPE,214,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,30.55,8,16/09/16,23/09/16
27/10/16,272775/2016,CONDOMINIO VIA DELLA SPIGA 34/36 ,95512360157,Via DELLA SPIGA,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,3.756,150,,
27/10/16,272775/2016,CONDOMINIO VIA DELLA SPIGA 34/36 ,95512360157,Via DELLA SPIGA,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.841,150,,
27/10/16,272775/2016,CONDOMINIO VIA DELLA SPIGA 34/36 ,95512360157,Via DELLA SPIGA,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.43,150,,
27/10/16,272775/2016,CONDOMINIO VIA DELLA SPIGA 34/36 ,95512360157,Via DELLA SPIGA,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.45,150,,
27/10/16,272775/2016,CONDOMINIO VIA DELLA SPIGA 34/36 ,95512360157,Via DELLA SPIGA,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.94,150,,
27/10/16,272775/2016,CONDOMINIO VIA DELLA SPIGA 34/36 ,95512360157,Via DELLA SPIGA,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.453,150,,
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via DELL'ANNUNCIATA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.52,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via DELL'ANNUNCIATA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,13.86,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via DELL'ANNUNCIATA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7.92,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via DELL'ANNUNCIATA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",27.3,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via DELL'ANNUNCIATA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,11.88,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via DELL'ANNUNCIATA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,28.8,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via FATEBENEFRATELLI,14,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,60.48,200,07/11/16,25/05/17
27/10/16,360508/2016,DEKA IMMOBILIEN INVESTIMENT GMBH ,97343100158,Via FATEBENEFRATELLI,14,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.82,200,07/11/16,25/05/17
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Via SOLFERINO,56,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,23.52,263,,
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Via SOLFERINO,56,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,20.16,263,,
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Bastioni DI PORTA NUOVA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,14.85,263,,
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Bastioni DI PORTA NUOVA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,49.5,263,,
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Bastioni DI PORTA NUOVA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Castello di tiro,4.32,263,,
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Bastioni DI PORTA NUOVA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.69,263,,
27/10/16,382640/2016,CONDOMINIO VIA SOLFERINO 56 ,95510880156,Bastioni DI PORTA NUOVA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.69,263,,
27/10/16,396233/2016,ATENA SPA ,3236710129,Via FORMENTINI MARCO,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,6.625,25,12/10/16,05/11/16
27/10/16,396233/2016,ATENA SPA ,3236710129,Via FORMENTINI MARCO,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,27.825,25,12/10/16,05/11/16
27/10/16,398863/2016,CONDOMINIO VIA FARA GUSTAVO 7 ,80168660159,Via FARA GUSTAVO,7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",32.37,15,09/11/16,23/11/16
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Corso DI PORTA TICINESE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.25,187,06/10/16,10/04/17
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Corso DI PORTA TICINESE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,0.625,187,06/10/16,10/04/17
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Corso DI PORTA TICINESE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,22.5,187,06/10/16,10/04/17
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,11.88,187,06/10/16,10/04/17
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,23.76,187,06/10/16,10/04/17
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.784,187,06/10/16,10/04/17
27/10/16,419782/2016,CONDOMINIO VIA PIOPPETTE 3 ,,Via PIOPPETTE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.44,187,06/10/16,10/04/17
27/10/16,429561/2016,VENEZIA 14 SRL ,9563030155,Corso VENEZIA,14,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.7,150,07/11/16,05/04/17
27/10/16,429561/2016,VENEZIA 14 SRL ,9563030155,Corso VENEZIA,14,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,40.5,150,07/11/16,05/04/17
27/10/16,429561/2016,VENEZIA 14 SRL ,9563030155,Via SAN DAMIANO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,3.24,150,07/11/16,05/04/17
27/10/16,429561/2016,VENEZIA 14 SRL ,9563030155,Via SAN DAMIANO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,48.6,150,07/11/16,05/04/17
27/10/16,444414/2016,PHILIPP PLEIN CORSO VENEZIA SRL ,9506820969,Corso VENEZIA,7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,18.48,80,02/11/16,20/01/17
28/10/16,329044/2016,COMUNE DI MILANO AREA VERDE AGRICOLTURA E ARREDO URBANO ,,Piazzale SANTORRE DI SANTAROSA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,375,123,05/11/16,07/03/17
28/10/16,358579/2016,LUXOTTICA GROUP SPA ,10182640150,Via OREFICI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,20.25,184,,
28/10/16,358579/2016,LUXOTTICA GROUP SPA ,10182640150,Passaggio CENTRALE,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,20.7,184,,
28/10/16,358579/2016,LUXOTTICA GROUP SPA ,10182640150,Passaggio CENTRALE,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,48.435,184,,
28/10/16,424348/2016,CONDOMINIO VIA LODOVICO IL MORO 129 ,95511460156,Via LODOVICO IL MORO,129,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",28.592,90,,
28/10/16,424348/2016,CONDOMINIO VIA LODOVICO IL MORO 129 ,95511460156,Via LODOVICO IL MORO,129,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,16.139,90,,
28/10/16,425084/2016,CONDOMINIO DI VIA F.LLI BRONZETTI 19 ,2624350159,Via ARCHIMEDE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",13.512,60,,
28/10/16,425084/2016,CONDOMINIO DI VIA F.LLI BRONZETTI 19 ,2624350159,Via F.LLI BRONZETTI,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,23.1,60,,
28/10/16,425084/2016,CONDOMINIO DI VIA F.LLI BRONZETTI 19 ,2624350159,Via F.LLI BRONZETTI,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,5.472,60,,
28/10/16,432572/2016,CONDOMINIO DI VIA POERIO 4 ,80327540151,Via POERIO CARLO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,11.475,30,10/11/16,09/12/16
28/10/16,432572/2016,CONDOMINIO DI VIA POERIO 4 ,80327540151,Via POERIO CARLO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.84,30,10/11/16,09/12/16
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Via BIXIO NINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt 1,20",18.9,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Via BIXIO NINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,0.72,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Via BIXIO NINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.98,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Via BIXIO NINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.7,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Via BIXIO NINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.47,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,36.4,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt 1,20",11.7,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,0.36,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.98,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,13.53,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7.7,142,,
28/10/16,440508/2016,"CONCOMINIO DI VIALE PIAVE, 28 ",,Viale PIAVE,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,17.75,142,,
28/10/16,444079/2016,KRYALOS SGR S.P.A. ,5083780964,Via PELLICO SILVIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,30.37,169,02/11/16,19/04/17
28/10/16,447897/2016,CONDOMINIO VIA INGANNI 64 ,97653860151,Via INGANNI ANGELO,64,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,36.85,80,23/11/16,10/02/17
